research_no,id,hotel_name,prefecture,area,station,venueId,venueNumber,venue_name,rank,genre,jalan_url,jalan_hotel_name,verification_status,name_similarity,prefecture_match,station_match,verification_note,search_url,candidate_url,checked_at,error
45,stage-015-3,アパホテル〈品川 泉岳寺駅前〉,東京都,品川,泉岳寺・高輪ゲートウェイ,stage-015,15,Club eX,3,stage,https://www.jalan.net/yad354769/,アパホテル〈品川 泉岳寺駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%93%81%E5%B7%9D%20%E6%B3%89%E5%B2%B3%E5%AF%BA%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad354769/,2026-08-08T16:27:44+09:00,
46,stage-016-1,レム六本木,東京都,六本木,六本木,stage-016,16,EX THEATER ROPPONGI,1,stage,https://www.jalan.net/yad382341/,レム六本木,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AC%E3%83%A0%E5%85%AD%E6%9C%AC%E6%9C%A8%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad382341/,2026-08-08T16:27:47+09:00,
47,stage-016-2,相鉄フレッサイン 東京六本木,東京都,六本木,六本木,stage-016,16,EX THEATER ROPPONGI,2,stage,https://www.jalan.net/yad364444/,相鉄フレッサイン東京六本木,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E7%9B%B8%E9%89%84%E3%83%95%E3%83%AC%E3%83%83%E3%82%B5%E3%82%A4%E3%83%B3%20%E6%9D%B1%E4%BA%AC%E5%85%AD%E6%9C%AC%E6%9C%A8%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad364444/,2026-08-08T16:27:49+09:00,
48,stage-016-3,コンフォートイン東京六本木,東京都,六本木,六本木,stage-016,16,EX THEATER ROPPONGI,3,stage,https://www.jalan.net/yad330535/,コンフォートイン東京六本木,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%82%A4%E3%83%B3%E6%9D%B1%E4%BA%AC%E5%85%AD%E6%9C%AC%E6%9C%A8%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad330535/,2026-08-08T16:27:53+09:00,
49,stage-017-1,レム日比谷,東京都,有楽町・日比谷,有楽町・日比谷,stage-017,17,ヒューリックホール東京,1,stage,https://www.jalan.net/yad334400/,レム日比谷,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AC%E3%83%A0%E6%97%A5%E6%AF%94%E8%B0%B7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad334400/,2026-08-08T16:27:55+09:00,
50,stage-017-2,銀座ベルビューホテル,東京都,有楽町・日比谷,有楽町・銀座,stage-017,17,ヒューリックホール東京,2,stage,https://www.jalan.net/yad303626/,銀座ベルビューホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E9%8A%80%E5%BA%A7%E3%83%99%E3%83%AB%E3%83%93%E3%83%A5%E3%83%BC%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad303626/,2026-08-08T16:27:59+09:00,
51,stage-017-3,ダイワロイネットホテル新橋,東京都,有楽町・日比谷,新橋,stage-017,17,ヒューリックホール東京,3,stage,https://www.jalan.net/yad344290/,ダイワロイネットホテル新橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%96%B0%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344290/,2026-08-08T16:27:31+09:00,
52,stage-018-1,ホテルヴィラフォンテーヌ東京大手町,東京都,大手町,大手町・神田,stage-018,18,よみうり大手町ホール,1,stage,,ヴィラフォンテーヌ東京大手町｜住友不動産,needs_review,0.7568,True,True,possible renamed hotel; manual confirmation recommended,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%B4%E3%82%A3%E3%83%A9%E3%83%95%E3%82%A9%E3%83%B3%E3%83%86%E3%83%BC%E3%83%8C%E6%9D%B1%E4%BA%AC%E5%A4%A7%E6%89%8B%E7%94%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad365524/,2026-08-08T16:28:02+09:00,
53,stage-018-2,相鉄フレッサイン 神田大手町,東京都,大手町,神田・大手町,stage-018,18,よみうり大手町ホール,2,stage,https://www.jalan.net/yad359984/,相鉄フレッサイン神田大手町,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E7%9B%B8%E9%89%84%E3%83%95%E3%83%AC%E3%83%83%E3%82%B5%E3%82%A4%E3%83%B3%20%E7%A5%9E%E7%94%B0%E5%A4%A7%E6%89%8B%E7%94%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad359984/,2026-08-08T16:28:05+09:00,
54,stage-018-3,グランドセントラルホテル,東京都,大手町,神田,stage-018,18,よみうり大手町ホール,3,stage,https://www.jalan.net/yad323236/,グランドセントラルホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AB%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad323236/,2026-08-08T16:28:08+09:00,
55,stage-019-1,レム日比谷,東京都,有楽町,有楽町・日比谷,stage-019,19,有楽町よみうりホール,1,stage,https://www.jalan.net/yad334400/,レム日比谷,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AC%E3%83%A0%E6%97%A5%E6%AF%94%E8%B0%B7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad334400/,2026-08-08T16:27:55+09:00,
56,stage-019-2,銀座ベルビューホテル,東京都,有楽町,有楽町・銀座,stage-019,19,有楽町よみうりホール,2,stage,https://www.jalan.net/yad303626/,銀座ベルビューホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E9%8A%80%E5%BA%A7%E3%83%99%E3%83%AB%E3%83%93%E3%83%A5%E3%83%BC%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad303626/,2026-08-08T16:27:59+09:00,
57,stage-019-3,ダイワロイネットホテル新橋,東京都,有楽町,新橋,stage-019,19,有楽町よみうりホール,3,stage,https://www.jalan.net/yad344290/,ダイワロイネットホテル新橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%96%B0%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344290/,2026-08-08T16:27:31+09:00,
58,stage-020-1,レム日比谷,東京都,有楽町・銀座,有楽町・日比谷,stage-020,20,有楽町朝日ホール,1,stage,https://www.jalan.net/yad334400/,レム日比谷,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AC%E3%83%A0%E6%97%A5%E6%AF%94%E8%B0%B7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad334400/,2026-08-08T16:27:55+09:00,
59,stage-020-2,銀座ベルビューホテル,東京都,有楽町・銀座,有楽町・銀座,stage-020,20,有楽町朝日ホール,2,stage,https://www.jalan.net/yad303626/,銀座ベルビューホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E9%8A%80%E5%BA%A7%E3%83%99%E3%83%AB%E3%83%93%E3%83%A5%E3%83%BC%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad303626/,2026-08-08T16:27:59+09:00,
60,stage-020-3,ダイワロイネットホテル新橋,東京都,有楽町・銀座,新橋,stage-020,20,有楽町朝日ホール,3,stage,https://www.jalan.net/yad344290/,ダイワロイネットホテル新橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%96%B0%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344290/,2026-08-08T16:27:31+09:00,
61,stage-021-1,レム日比谷,東京都,有楽町,有楽町・日比谷,stage-021,21,I’M A SHOW,1,stage,https://www.jalan.net/yad334400/,レム日比谷,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%AC%E3%83%A0%E6%97%A5%E6%AF%94%E8%B0%B7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad334400/,2026-08-08T16:27:55+09:00,
62,stage-021-2,銀座ベルビューホテル,東京都,有楽町,有楽町・銀座,stage-021,21,I’M A SHOW,2,stage,https://www.jalan.net/yad303626/,銀座ベルビューホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E9%8A%80%E5%BA%A7%E3%83%99%E3%83%AB%E3%83%93%E3%83%A5%E3%83%BC%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad303626/,2026-08-08T16:27:59+09:00,
63,stage-021-3,ダイワロイネットホテル新橋,東京都,有楽町,新橋,stage-021,21,I’M A SHOW,3,stage,https://www.jalan.net/yad344290/,ダイワロイネットホテル新橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%96%B0%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344290/,2026-08-08T16:27:31+09:00,
64,stage-022-1,相鉄フレッサイン 銀座三丁目,東京都,有楽町・東京,銀座・東銀座,stage-022,22,東京国際フォーラム ホールC,1,stage,https://www.jalan.net/yad398781/,相鉄フレッサイン銀座三丁目,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E7%9B%B8%E9%89%84%E3%83%95%E3%83%AC%E3%83%83%E3%82%B5%E3%82%A4%E3%83%B3%20%E9%8A%80%E5%BA%A7%E4%B8%89%E4%B8%81%E7%9B%AE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad398781/,2026-08-08T16:28:12+09:00,
65,stage-022-2,ホテルモントレ銀座,東京都,有楽町・東京,銀座一丁目,stage-022,22,東京国際フォーラム ホールC,2,stage,https://www.jalan.net/yad347902/,ホテルモントレ銀座,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%A2%E3%83%B3%E3%83%88%E3%83%AC%E9%8A%80%E5%BA%A7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad347902/,2026-08-08T16:28:15+09:00,
66,stage-022-3,ダイワロイネットホテル東京京橋 PREMIER,東京都,有楽町・東京,京橋・東京,stage-022,22,東京国際フォーラム ホールC,3,stage,https://www.jalan.net/yad370598/,ダイワロイネットホテル東京京橋 PREMIER,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%B1%E4%BA%AC%E4%BA%AC%E6%A9%8B%20PREMIER%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad370598/,2026-08-08T16:28:18+09:00,
67,stage-023-1,the b 三軒茶屋,東京都,三軒茶屋,三軒茶屋,stage-023,23,昭和女子大学 人見記念講堂,1,stage,https://www.jalan.net/yad323781/,the b 三軒茶屋（ザビーさんげんぢゃや）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22the%20b%20%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad323781/,2026-08-08T16:28:22+09:00,
68,stage-023-2,東急ステイ用賀,東京都,三軒茶屋,用賀,stage-023,23,昭和女子大学 人見記念講堂,2,stage,https://www.jalan.net/yad376499/,東急ステイ用賀,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%80%A5%E3%82%B9%E3%83%86%E3%82%A4%E7%94%A8%E8%B3%80%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad376499/,2026-08-08T16:28:25+09:00,
69,stage-023-3,東急ステイ渋谷,東京都,三軒茶屋,神泉・渋谷,stage-023,23,昭和女子大学 人見記念講堂,3,stage,,東急ステイ渋谷（道玄坂上）,needs_review,0.97,True,True,multiple Jalan candidates have similar scores,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%80%A5%E3%82%B9%E3%83%86%E3%82%A4%E6%B8%8B%E8%B0%B7%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad329696/,2026-08-08T16:28:29+09:00,
70,stage-024-1,The OneFive Tokyo Shibuya,東京都,渋谷,渋谷・原宿,stage-024,24,PARCO劇場,1,stage,,ザ・ワンファイブ東京渋谷,needs_review,0.0,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22The%20OneFive%20Tokyo%20Shibuya%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad375986/,2026-08-08T16:28:32+09:00,
71,stage-024-2,渋谷東武ホテル,東京都,渋谷,渋谷,stage-024,24,PARCO劇場,2,stage,https://www.jalan.net/yad316476/,渋谷東武ホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%B8%8B%E8%B0%B7%E6%9D%B1%E6%AD%A6%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad316476/,2026-08-08T16:28:35+09:00,
72,stage-024-3,渋谷クレストンホテル,東京都,渋谷,渋谷・神泉,stage-024,24,PARCO劇場,3,stage,https://www.jalan.net/yad312949/,渋谷クレストンホテル（HMIホテルグループ）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%B8%8B%E8%B0%B7%E3%82%AF%E3%83%AC%E3%82%B9%E3%83%88%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad312949/,2026-08-08T16:28:38+09:00,
73,stage-025-1,The OneFive Tokyo Shibuya,東京都,渋谷,渋谷・原宿,stage-025,25,東急シアターオーブ,1,stage,,ザ・ワンファイブ東京渋谷,needs_review,0.0,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22The%20OneFive%20Tokyo%20Shibuya%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad375986/,2026-08-08T16:28:32+09:00,
74,stage-025-2,渋谷東武ホテル,東京都,渋谷,渋谷,stage-025,25,東急シアターオーブ,2,stage,https://www.jalan.net/yad316476/,渋谷東武ホテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%B8%8B%E8%B0%B7%E6%9D%B1%E6%AD%A6%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad316476/,2026-08-08T16:28:35+09:00,
75,stage-025-3,渋谷クレストンホテル,東京都,渋谷,渋谷・神泉,stage-025,25,東急シアターオーブ,3,stage,https://www.jalan.net/yad312949/,渋谷クレストンホテル（HMIホテルグループ）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%B8%8B%E8%B0%B7%E3%82%AF%E3%83%AC%E3%82%B9%E3%83%88%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad312949/,2026-08-08T16:28:38+09:00,
76,stage-026-1,ART HOTELS SHIBUYA,東京都,初台,初台・幡ヶ谷,stage-026,26,新国立劇場 中劇場,1,stage,,,not_found,,,,no verified Jalan facility page found,https://search.yahoo.co.jp/search?p=%22ART%20HOTELS%20SHIBUYA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,,2026-08-08T16:28:44+09:00,
77,stage-026-2,THE KNOT TOKYO Shinjuku,東京都,初台,都庁前・西新宿五丁目,stage-026,26,新国立劇場 中劇場,2,stage,https://www.jalan.net/yad327330/,ザ ノット 東京新宿(THE KNOT TOKYO Shinjuku),verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22THE%20KNOT%20TOKYO%20Shinjuku%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad327330/,2026-08-08T16:29:01+09:00,
78,stage-026-3,アパホテル&リゾート〈西新宿五丁目駅タワー〉,東京都,初台,西新宿五丁目,stage-026,26,新国立劇場 中劇場,3,stage,https://www.jalan.net/yad301471/,アパホテル＆リゾート〈西新宿五丁目駅前タワー〉,verified,0.9744,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E8%A5%BF%E6%96%B0%E5%AE%BF%E4%BA%94%E4%B8%81%E7%9B%AE%E9%A7%85%E3%82%BF%E3%83%AF%E3%83%BC%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad301471/,2026-08-08T16:29:04+09:00,
79,stage-027-1,ART HOTELS SHIBUYA,東京都,初台,初台・幡ヶ谷,stage-027,27,新国立劇場 小劇場,1,stage,,,not_found,,,,no verified Jalan facility page found,https://search.yahoo.co.jp/search?p=%22ART%20HOTELS%20SHIBUYA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,,2026-08-08T16:29:10+09:00,
80,stage-027-2,THE KNOT TOKYO Shinjuku,東京都,初台,都庁前・西新宿五丁目,stage-027,27,新国立劇場 小劇場,2,stage,https://www.jalan.net/yad327330/,ザ ノット 東京新宿(THE KNOT TOKYO Shinjuku),verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22THE%20KNOT%20TOKYO%20Shinjuku%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad327330/,2026-08-08T16:29:01+09:00,
81,stage-027-3,アパホテル&リゾート〈西新宿五丁目駅タワー〉,東京都,初台,西新宿五丁目,stage-027,27,新国立劇場 小劇場,3,stage,https://www.jalan.net/yad301471/,アパホテル＆リゾート〈西新宿五丁目駅前タワー〉,verified,0.9744,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E8%A5%BF%E6%96%B0%E5%AE%BF%E4%BA%94%E4%B8%81%E7%9B%AE%E9%A7%85%E3%82%BF%E3%83%AF%E3%83%BC%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad301471/,2026-08-08T16:29:04+09:00,
82,stage-028-1,ホテルサンシティ池袋,東京都,池袋西口,池袋西口,stage-028,28,東京芸術劇場 プレイハウス,1,stage,https://www.jalan.net/yad363660/,ホテルサンシティ池袋,verified,1.0,True,False,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B5%E3%83%B3%E3%82%B7%E3%83%86%E3%82%A3%E6%B1%A0%E8%A2%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad363660/,2026-08-08T16:29:13+09:00,
83,stage-028-2,ホテルアーバン,東京都,池袋西口,池袋西口,stage-028,28,東京芸術劇場 プレイハウス,2,stage,https://www.jalan.net/yad329080/,ホテルアーバン,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A2%E3%83%BC%E3%83%90%E3%83%B3%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad329080/,2026-08-08T16:29:16+09:00,
84,stage-028-3,スーパーホテルPremier池袋天然温泉,東京都,池袋西口,池袋西口・北口,stage-028,28,東京芸術劇場 プレイハウス,3,stage,https://www.jalan.net/yad316663/,スーパーホテルPremier池袋天然温泉 奥湯河原美肌の湯,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%9B%E3%83%86%E3%83%ABPremier%E6%B1%A0%E8%A2%8B%E5%A4%A9%E7%84%B6%E6%B8%A9%E6%B3%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad316663/,2026-08-08T16:29:20+09:00,
85,stage-029-1,ホテルサンシティ池袋,東京都,池袋西口,池袋西口,stage-029,29,東京芸術劇場 シアターイースト,1,stage,https://www.jalan.net/yad363660/,ホテルサンシティ池袋,verified,1.0,True,False,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B5%E3%83%B3%E3%82%B7%E3%83%86%E3%82%A3%E6%B1%A0%E8%A2%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad363660/,2026-08-08T16:29:13+09:00,
